Formula,SMILES,Tot_atoms,Tot_nH_atoms,Dataset_no,Molecular_weight,IUPAC_chemname,Metalloid,EPISUITE,InChI_Code,InChI_Key,Boiling_Point,BP_basis,EPIsuite_output,MP,Basis,Life
C3H3ClIP,ClC1(I)C=CP1,9,6,12230,232.385,"2-chloro-2-iodo-1,2-dihydrophosphete",N,ClC1(I)C=CP1,"InChI=1S/C3H3ClIP/c4-3(5)1-2-6-3/h1-2,6H",InChIKey=YKBATCCUFCVPGP-UHFFFAOYSA-N,180.21,Pr,   180.21(BP est)     -6.22(MP est)      ----(BP exp)      ----(MP exp)  ClC1(I)C=CP1 ,-6.22,Pred,N
C3H3ClIP,ClC1C(I)=CP1,9,6,12231,232.385,"2-chloro-3-iodo-1,2-dihydrophosphete",N,ClC1C(I)=CP1,"InChI=1S/C3H3ClIP/c4-3-2(5)1-6-3/h1,3,6H",InChIKey=SLMMNWUTYVPLFM-UHFFFAOYSA-N,200.27,Pr,   200.27(BP est)     -6.06(MP est)      ----(BP exp)      ----(MP exp)  ClC1C(I)=CP1 ,-6.06,Pred,N
C3H3ClIP,ClC1C=C(I)P1,9,6,12232,232.385,"2-chloro-4-iodo-1,2-dihydrophosphete",N,ClC1C=C(I)P1,"InChI=1S/C3H3ClIP/c4-2-1-3(5)6-2/h1-2,6H",InChIKey=IJUYHYBBDNAKBV-UHFFFAOYSA-N,200.27,Pr,   200.27(BP est)     -6.06(MP est)      ----(BP exp)      ----(MP exp)  ClC1C=C(I)P1 ,-6.06,Pred,N
C3H3ClIP,IC1C(Cl)=CP1,9,6,12233,232.385,"3-chloro-2-iodo-1,2-dihydrophosphete",N,IC1C(Cl)=CP1,"InChI=1S/C3H3ClIP/c4-2-1-6-3(2)5/h1,3,6H",InChIKey=MTLWQBNZWWOYGP-UHFFFAOYSA-N,187.49,Pr,   187.49(BP est)     -9.79(MP est)      ----(BP exp)      ----(MP exp)  IC1C(Cl)=CP1 ,-9.79,Pred,N
C3H3ClIP,IC1=C(CP1)Cl,9,6,12234,232.385,"3-chloro-4-iodo-1,2-dihydrophosphete",N,IC1=C(CP1)Cl,"InChI=1S/C3H3ClIP/c4-2-1-6-3(2)5/h6H,1H2",InChIKey=AZIRHAAYAPPDNS-UHFFFAOYSA-N,191.65,Pr,   191.65(BP est)     -0.19(MP est)      ----(BP exp)      ----(MP exp)  IC1=C(CP1)Cl ,-0.19,Pred,N
C3H3ClIP,IC1C=C(Cl)P1,9,6,12235,232.385,"4-chloro-2-iodo-1,2-dihydrophosphete",N,IC1C=C(Cl)P1,"InChI=1S/C3H3ClIP/c4-2-1-3(5)6-2/h1,3,6H",InChIKey=VCKBGUMXEACFNX-UHFFFAOYSA-N,187.49,Pr,   187.49(BP est)     -9.79(MP est)      ----(BP exp)      ----(MP exp)  IC1C=C(Cl)P1 ,-9.79,Pred,N
C3H3ClIP,ClC1=C(CP1)I,9,6,12236,232.385,"4-chloro-3-iodo-1,2-dihydrophosphete",N,ClC1=C(CP1)I,"InChI=1S/C3H3ClIP/c4-3-2(5)1-6-3/h6H,1H2",InChIKey=XUDPURNUKXUYMN-UHFFFAOYSA-N,191.65,Pr,   191.65(BP est)     -0.19(MP est)      ----(BP exp)      ----(MP exp)  ClC1=C(CP1)I ,-0.19,Pred,N
C2H3Br2OP,O=PC(C)(Br)Br,9,6,12246,233.827,"(1,1-dibromoethyl)(oxo)phosphane",N,O=PC(C)(Br)Br,"InChI=1S/C2H3Br2OP/c1-2(3,4)6-5/h1H3",InChIKey=WHGSPMPJGBQOAS-UHFFFAOYSA-N,205.8,Pr,   205.80(BP est)     17.02(MP est)      ----(BP exp)      ----(MP exp)  O=PC(C)(Br)Br ,17.02,Pred,N
C2H3Br2OP,O=PC(Br)CBr,9,6,12247,233.827,"(1,2-dibromoethyl)(oxo)phosphane",N,O=PC(Br)CBr,"InChI=1S/C2H3Br2OP/c3-1-2(4)6-5/h2H,1H2",InChIKey=YKHUBJXPPZZWQW-UHFFFAOYSA-N,213.51,Pr,   213.51(BP est)     10.56(MP est)      ----(BP exp)      ----(MP exp)  O=PC(Br)CBr ,10.56,Pred,N
C2H3Br2OP,O=PCC(Br)Br,9,6,12249,233.827,"(2,2-dibromoethyl)(oxo)phosphane",N,O=PCC(Br)Br,"InChI=1S/C2H3Br2OP/c3-2(4)1-6-5/h2H,1H2",InChIKey=JIDWRUWIWFDPNT-UHFFFAOYSA-N,213.51,Pr,   213.51(BP est)     10.56(MP est)      ----(BP exp)      ----(MP exp)  O=PCC(Br)Br ,10.56,Pred,N
C2H3Br2OP,O=P1C(Br)(Br)C1,9,6,12252,233.827,"2,2-dibromophosphirane 1-oxide",N,O=P1C(Br)(Br)C1,"InChI=1S/C2H3Br2OP/c3-2(4)1-6(2)5/h6H,1H2",InChIKey=CRDURMWHDQZZLJ-UHFFFAOYSA-N,214.69,Pr,   214.69(BP est)     25.83(MP est)      ----(BP exp)      ----(MP exp)  O=P1C(Br)(Br)C1 ,25.83,Pred,N
C2H3Br2OP,O=P1C(Br)C1Br,9,6,12254,233.827,"2,3-dibromophosphirane 1-oxide",N,O=P1C(Br)C1Br,"InChI=1S/C2H3Br2OP/c3-1-2(4)6(1)5/h1-2,6H",InChIKey=UFEXQDLUWHZRHN-UHFFFAOYSA-N,219.24,Pr,   219.24(BP est)     20.16(MP est)      ----(BP exp)      ----(MP exp)  O=P1C(Br)C1Br ,20.16,Pred,N
C3H7Br2P,CPC(C)(Br)Br,13,6,12255,233.871,"(1,1-dibromoethyl)(methyl)phosphane",N,CPC(C)(Br)Br,"InChI=1S/C3H7Br2P/c1-3(4,5)6-2/h6H,1-2H3",InChIKey=WHRVHBNXXAUPKA-UHFFFAOYSA-N,167.99,Pr,   167.99(BP est)    -14.07(MP est)      ----(BP exp)      ----(MP exp)  CPC(C)(Br)Br ,-14.07,Pred,N
C3H7Br2P,PC(CC)(Br)Br,13,6,12256,233.871,"(1,1-dibromopropyl)phosphane",N,PC(CC)(Br)Br,"InChI=1S/C3H7Br2P/c1-2-3(4,5)6/h2,6H2,1H3",InChIKey=JKYBYJXUKRVCFA-UHFFFAOYSA-N,185.97,Pr,   185.97(BP est)     -0.64(MP est)      ----(BP exp)      ----(MP exp)  PC(CC)(Br)Br ,-0.64,Pred,N
C3H7Br2P,CPC(Br)CBr,13,6,12257,233.871,"(1,2-dibromoethyl)(methyl)phosphane",N,CPC(Br)CBr,"InChI=1S/C3H7Br2P/c1-6-3(5)2-4/h3,6H,2H2,1H3",InChIKey=PGMOJWYMXCAXEI-UHFFFAOYSA-N,176.37,Pr,   176.37(BP est)    -20.34(MP est)      ----(BP exp)      ----(MP exp)  CPC(Br)CBr ,-20.34,Pred,N
C3H7Br2P,PC(Br)C(Br)C,13,6,12258,233.871,"(1,2-dibromopropyl)phosphane",N,PC(Br)C(Br)C,"InChI=1S/C3H7Br2P/c1-2(4)3(5)6/h2-3H,6H2,1H3",InChIKey=RLWKIIAOHVPMSM-UHFFFAOYSA-N,181.71,Pr,   181.71(BP est)    -18.09(MP est)      ----(BP exp)      ----(MP exp)  PC(Br)C(Br)C ,-18.09,Pred,N
C3H7Br2P,PC(Br)CCBr,13,6,12259,233.871,"(1,3-dibromopropyl)phosphane",N,PC(Br)CCBr,"InChI=1S/C3H7Br2P/c4-2-1-3(5)6/h3H,1-2,6H2",InChIKey=OACDRGZKUZXFTK-UHFFFAOYSA-N,194.04,Pr,   194.04(BP est)     -6.99(MP est)      ----(BP exp)      ----(MP exp)  PC(Br)CCBr ,-6.99,Pred,N
C3H7Br2P,BrCPC(Br)C,13,6,12260,233.871,(1-bromoethyl)(bromomethyl)phosphane,N,BrCPC(Br)C,"InChI=1S/C3H7Br2P/c1-3(5)6-2-4/h3,6H,2H2,1H3",InChIKey=BYVAAUUIAYKZRF-UHFFFAOYSA-N,176.37,Pr,   176.37(BP est)    -20.34(MP est)      ----(BP exp)      ----(MP exp)  BrCPC(Br)C ,-20.34,Pred,N
C3H7Br2P,CPCC(Br)Br,13,6,12261,233.871,"(2,2-dibromoethyl)(methyl)phosphane",N,CPCC(Br)Br,"InChI=1S/C3H7Br2P/c1-6-2-3(4)5/h3,6H,2H2,1H3",InChIKey=YZIBCDRMKZKVNP-UHFFFAOYSA-N,176.37,Pr,   176.37(BP est)    -20.34(MP est)      ----(BP exp)      ----(MP exp)  CPCC(Br)Br ,-20.34,Pred,N
C3H7Br2P,PCC(C)(Br)Br,13,6,12262,233.871,"(2,2-dibromopropyl)phosphane",N,PCC(C)(Br)Br,"InChI=1S/C3H7Br2P/c1-3(4,5)2-6/h2,6H2,1H3",InChIKey=GNEHWBICHFTFIY-UHFFFAOYSA-N,185.97,Pr,   185.97(BP est)     -0.64(MP est)      ----(BP exp)      ----(MP exp)  PCC(C)(Br)Br ,-0.64,Pred,N
C3H7Br2P,PCC(Br)CBr,13,6,12263,233.871,"(2,3-dibromopropyl)phosphane",N,PCC(Br)CBr,"InChI=1S/C3H7Br2P/c4-1-3(5)2-6/h3H,1-2,6H2",InChIKey=YTXKTCHDQOHXDG-UHFFFAOYSA-N,194.04,Pr,   194.04(BP est)     -6.99(MP est)      ----(BP exp)      ----(MP exp)  PCC(Br)CBr ,-6.99,Pred,N
C3H7Br2P,BrCPCCBr,13,6,12264,233.871,(2-bromoethyl)(bromomethyl)phosphane,N,BrCPCCBr,"InChI=1S/C3H7Br2P/c4-1-2-6-3-5/h6H,1-3H2",InChIKey=RXGGGMWNTAAIEV-UHFFFAOYSA-N,188.84,Pr,   188.84(BP est)     -9.20(MP est)      ----(BP exp)      ----(MP exp)  BrCPCCBr ,-9.2,Pred,N
C3H7Br2P,PCCC(Br)Br,13,6,12265,233.871,"(3,3-dibromopropyl)phosphane",N,PCCC(Br)Br,"InChI=1S/C3H7Br2P/c4-3(5)1-2-6/h3H,1-2,6H2",InChIKey=DFMPKQMQEPHHFT-UHFFFAOYSA-N,194.04,Pr,   194.04(BP est)     -6.99(MP est)      ----(BP exp)      ----(MP exp)  PCCC(Br)Br ,-6.99,Pred,N
C3H7Br2P,BrC(PCC)Br,13,6,12266,233.871,(dibromomethyl)(ethyl)phosphane,N,BrC(PCC)Br,"InChI=1S/C3H7Br2P/c1-2-6-3(4)5/h3,6H,2H2,1H3",InChIKey=BPMSDXJQBCZDFH-UHFFFAOYSA-N,176.37,Pr,   176.37(BP est)    -20.34(MP est)      ----(BP exp)      ----(MP exp)  BrC(PCC)Br ,-20.34,Pred,N
C3H7Br2P,CP(C)C(Br)Br,13,6,12267,233.871,(dibromomethyl)dimethylphosphane,N,CP(C)C(Br)Br,"InChI=1S/C3H7Br2P/c1-6(2)3(4)5/h3H,1-2H3",InChIKey=GBJBOMQOTYRZSQ-UHFFFAOYSA-N,177.21,Pr,   177.21(BP est)    -20.78(MP est)      ----(BP exp)      ----(MP exp)  CP(C)C(Br)Br ,-20.78,Pred,N
C3H7Br2P,CP(CBr)CBr,13,6,12268,233.871,bis(bromomethyl)(methyl)phosphane,N,CP(CBr)CBr,"InChI=1S/C3H7Br2P/c1-6(2-4)3-5/h2-3H2,1H3",InChIKey=ZLCXEAWRZNYNPM-UHFFFAOYSA-N,189.65,Pr,   189.65(BP est)     -9.64(MP est)      ----(BP exp)      ----(MP exp)  CP(CBr)CBr ,-9.64,Pred,N
C2HClIOP,O=PC(Cl)=CI,7,6,12290,234.357,(1-chloro-2-iodovinyl)(oxo)phosphane,N,O=PC(Cl)=CI,InChI=1S/C2HClIOP/c3-2(1-4)6-5/h1H,InChIKey=WFMFLNZZDKSLGZ-UHFFFAOYSA-N,220.34,Pr,   220.34(BP est)     -5.28(MP est)      ----(BP exp)      ----(MP exp)  O=PC(Cl)=CI ,-5.28,Pred,N
C2HClIOP,O=PC(I)=CCl,7,6,12291,234.357,(2-chloro-1-iodovinyl)(oxo)phosphane,N,O=PC(I)=CCl,InChI=1S/C2HClIOP/c3-1-2(4)6-5/h1H,InChIKey=ZUOSOGJCJPXXEC-UHFFFAOYSA-N,220.34,Pr,   220.34(BP est)     -5.28(MP est)      ----(BP exp)      ----(MP exp)  O=PC(I)=CCl ,-5.28,Pred,N
C2HClIOP,O=PC=C(Cl)I,7,6,12292,234.357,(2-chloro-2-iodovinyl)(oxo)phosphane,N,O=PC=C(Cl)I,InChI=1S/C2HClIOP/c3-2(4)1-6-5/h1H,InChIKey=COWZJUZIGZIZHY-UHFFFAOYSA-N,220.34,Pr,   220.34(BP est)     -5.28(MP est)      ----(BP exp)      ----(MP exp)  O=PC=C(Cl)I ,-5.28,Pred,N
C3H5ClIP,PC(C=C)(Cl)I,11,6,12293,234.401,(1-chloro-1-iodoallyl)phosphane,N,PC(C=C)(Cl)I,"InChI=1S/C3H5ClIP/c1-2-3(4,5)6/h2H,1,6H2",InChIKey=ZMSNAMXMICWAHE-UHFFFAOYSA-N,180.45,Pr,   180.45(BP est)    -18.94(MP est)      ----(BP exp)      ----(MP exp)  PC(C=C)(Cl)I ,-18.94,Pred,N
C3H5ClIP,PC(Cl)C(I)=C,11,6,12294,234.401,(1-chloro-2-iodoallyl)phosphane,N,PC(Cl)C(I)=C,"InChI=1S/C3H5ClIP/c1-2(5)3(4)6/h3H,1,6H2",InChIKey=MVAVMDUEEFOLOY-UHFFFAOYSA-N,194.12,Pr,   194.12(BP est)    -30.64(MP est)      ----(BP exp)      ----(MP exp)  PC(Cl)C(I)=C ,-30.64,Pred,N
C3H5ClIP,CPC(Cl)=CI,11,6,12295,234.401,(1-chloro-2-iodovinyl)(methyl)phosphane,N,CPC(Cl)=CI,"InChI=1S/C3H5ClIP/c1-6-3(4)2-5/h2,6H,1H3",InChIKey=WMYXJQWSNLKEBH-UHFFFAOYSA-N,183.79,Pr,   183.79(BP est)    -36.00(MP est)      ----(BP exp)      ----(MP exp)  CPC(Cl)=CI ,-36,Pred,N
C3H5ClIP,PC(Cl)C=CI,11,6,12296,234.401,(1-chloro-3-iodoallyl)phosphane,N,PC(Cl)C=CI,"InChI=1S/C3H5ClIP/c4-3(6)1-2-5/h1-3H,6H2",InChIKey=APPJNJDMMKZBAQ-UHFFFAOYSA-N,207.16,Pr,   207.16(BP est)    -21.51(MP est)      ----(BP exp)      ----(MP exp)  PC(Cl)C=CI ,-21.51,Pred,N
C3H5ClIP,ICPC(Cl)=C,11,6,12297,234.401,(1-chlorovinyl)(iodomethyl)phosphane,N,ICPC(Cl)=C,"InChI=1S/C3H5ClIP/c1-3(4)6-2-5/h6H,1-2H2",InChIKey=ACRPLFAFZPDZNT-UHFFFAOYSA-N,175.82,Pr,   175.82(BP est)    -36.66(MP est)      ----(BP exp)      ----(MP exp)  ICPC(Cl)=C ,-36.66,Pred,N
C3H5ClIP,PC(I)C(Cl)=C,11,6,12298,234.401,(2-chloro-1-iodoallyl)phosphane,N,PC(I)C(Cl)=C,"InChI=1S/C3H5ClIP/c1-2(4)3(5)6/h3H,1,6H2",InChIKey=CCWLLSYASUEHDN-UHFFFAOYSA-N,181.17,Pr,   181.17(BP est)    -34.42(MP est)      ----(BP exp)      ----(MP exp)  PC(I)C(Cl)=C ,-34.42,Pred,N
C3H5ClIP,CPC(I)=CCl,11,6,12299,234.401,(2-chloro-1-iodovinyl)(methyl)phosphane,N,CPC(I)=CCl,"InChI=1S/C3H5ClIP/c1-6-3(5)2-4/h2,6H,1H3",InChIKey=DMHZMFYVRFRLTO-UHFFFAOYSA-N,183.79,Pr,   183.79(BP est)    -36.00(MP est)      ----(BP exp)      ----(MP exp)  CPC(I)=CCl ,-36,Pred,N
C3H5ClIP,CPC=C(Cl)I,11,6,12300,234.401,(2-chloro-2-iodovinyl)(methyl)phosphane,N,CPC=C(Cl)I,"InChI=1S/C3H5ClIP/c1-6-2-3(4)5/h2,6H,1H3",InChIKey=SBYMXJFOMJXYMP-UHFFFAOYSA-N,183.79,Pr,   183.79(BP est)    -36.00(MP est)      ----(BP exp)      ----(MP exp)  CPC=C(Cl)I ,-36,Pred,N
C3H5ClIP,PCC(Cl)=CI,11,6,12301,234.401,(2-chloro-3-iodoallyl)phosphane,N,PCC(Cl)=CI,"InChI=1S/C3H5ClIP/c4-3(1-5)2-6/h1H,2,6H2",InChIKey=SLXLTLYMNVOXGP-UHFFFAOYSA-N,201.18,Pr,   201.18(BP est)    -22.74(MP est)      ----(BP exp)      ----(MP exp)  PCC(Cl)=CI ,-22.74,Pred,N
C3H5ClIP,ICPC=CCl,11,6,12302,234.401,(2-chlorovinyl)(iodomethyl)phosphane,N,ICPC=CCl,"InChI=1S/C3H5ClIP/c4-1-2-6-3-5/h1-2,6H,3H2",InChIKey=FIPFTGHHGJQJFW-UHFFFAOYSA-N,189.38,Pr,   189.38(BP est)    -27.39(MP est)      ----(BP exp)      ----(MP exp)  ICPC=CCl ,-27.39,Pred,N
C3H5ClIP,PC(I)C=CCl,11,6,12303,234.401,(3-chloro-1-iodoallyl)phosphane,N,PC(I)C=CCl,"InChI=1S/C3H5ClIP/c4-2-1-3(5)6/h1-3H,6H2",InChIKey=VOZYUVATAUBYKD-UHFFFAOYSA-N,194.58,Pr,   194.58(BP est)    -25.18(MP est)      ----(BP exp)      ----(MP exp)  PC(I)C=CCl ,-25.18,Pred,N
C3H5ClIP,PCC(I)=CCl,11,6,12304,234.401,(3-chloro-2-iodoallyl)phosphane,N,PCC(I)=CCl,"InChI=1S/C3H5ClIP/c4-1-3(5)2-6/h1H,2,6H2",InChIKey=NAGNDXCQQSSVHS-UHFFFAOYSA-N,201.18,Pr,   201.18(BP est)    -22.74(MP est)      ----(BP exp)      ----(MP exp)  PCC(I)=CCl ,-22.74,Pred,N
C3H5ClIP,PCC=C(Cl)I,11,6,12305,234.401,(3-chloro-3-iodoallyl)phosphane,N,PCC=C(Cl)I,"InChI=1S/C3H5ClIP/c4-3(5)1-2-6/h1H,2,6H2",InChIKey=PFEBSANOKSMFMP-UHFFFAOYSA-N,201.18,Pr,   201.18(BP est)    -22.74(MP est)      ----(BP exp)      ----(MP exp)  PCC=C(Cl)I ,-22.74,Pred,N
C3H5ClIP,ClC(PC=C)I,11,6,12306,234.401,(chloroiodomethyl)(vinyl)phosphane,N,ClC(PC=C)I,"InChI=1S/C3H5ClIP/c1-2-6-3(4)5/h2-3,6H,1H2",InChIKey=FBNSJSXVFMPLAN-UHFFFAOYSA-N,182.14,Pr,   182.14(BP est)    -35.34(MP est)      ----(BP exp)      ----(MP exp)  ClC(PC=C)I ,-35.34,Pred,N
C3H5ClIP,ClCPC(I)=C,11,6,12307,234.401,(chloromethyl)(1-iodovinyl)phosphane,N,ClCPC(I)=C,"InChI=1S/C3H5ClIP/c1-3(5)6-2-4/h6H,1-2H2",InChIKey=MTLGMOIJFZREBW-UHFFFAOYSA-N,199.93,Pr,   199.93(BP est)    -29.63(MP est)      ----(BP exp)      ----(MP exp)  ClCPC(I)=C ,-29.63,Pred,N
C3H5ClIP,ClCPC=CI,11,6,12308,234.401,(chloromethyl)(2-iodovinyl)phosphane,N,ClCPC=CI,"InChI=1S/C3H5ClIP/c4-3-6-2-1-5/h1-2,6H,3H2",InChIKey=IPEOLYGREWXQDA-UHFFFAOYSA-N,212.79,Pr,   212.79(BP est)    -20.55(MP est)      ----(BP exp)      ----(MP exp)  ClCPC=CI ,-20.55,Pred,N
C3H5ClIP,ClC(P1CC1)I,11,6,12309,234.401,1-(chloroiodomethyl)phosphirane,N,ClC(P1CC1)I,"InChI=1S/C3H5ClIP/c4-3(5)6-1-2-6/h3H,1-2H2",InChIKey=ZRCKFIJCAOKNHM-UHFFFAOYSA-N,192.04,Pr,   192.04(BP est)    -19.41(MP est)      ----(BP exp)      ----(MP exp)  ClC(P1CC1)I ,-19.41,Pred,N
C3H5ClIP,ClCP1C(I)C1,11,6,12310,234.401,1-(chloromethyl)-2-iodophosphirane,N,ClCP1C(I)C1,"InChI=1S/C3H5ClIP/c4-2-6-1-3(6)5/h3H,1-2H2",InChIKey=PDZTXVPUMKLJSJ-UHFFFAOYSA-N,209.11,Pr,   209.11(BP est)     -9.04(MP est)      ----(BP exp)      ----(MP exp)  ClCP1C(I)C1 ,-9.04,Pred,N
C3H5ClIP,ICP1C(Cl)C1,11,6,12311,234.401,2-chloro-1-(iodomethyl)phosphirane,N,ICP1C(Cl)C1,"InChI=1S/C3H5ClIP/c4-3-1-6(3)2-5/h3H,1-2H2",InChIKey=NDJHSBNDVVVLDJ-UHFFFAOYSA-N,198.34,Pr,   198.34(BP est)    -12.19(MP est)      ----(BP exp)      ----(MP exp)  ICP1C(Cl)C1 ,-12.19,Pred,N
C3H5ClIP,CP1C(I)(Cl)C1,11,6,12312,234.401,2-chloro-2-iodo-1-methylphosphirane,N,CP1C(I)(Cl)C1,"InChI=1S/C3H5ClIP/c1-6-2-3(6,4)5/h2H2,1H3",InChIKey=MZNVKBOMLUARGL-UHFFFAOYSA-N,176.39,Pr,   176.39(BP est)     -6.64(MP est)      ----(BP exp)      ----(MP exp)  CP1C(I)(Cl)C1 ,-6.64,Pred,N
C3H5ClIP,ClC1(I)CCP1,11,6,12313,234.401,2-chloro-2-iodophosphetane,N,ClC1(I)CCP1,"InChI=1S/C3H5ClIP/c4-3(5)1-2-6-3/h6H,1-2H2",InChIKey=HRZKGGFGCKYGRI-UHFFFAOYSA-N,177.47,Pr,   177.47(BP est)     -7.40(MP est)      ----(BP exp)      ----(MP exp)  ClC1(I)CCP1 ,-7.4,Pred,N
C3H5ClIP,CP1C(I)C1Cl,11,6,12314,234.401,2-chloro-3-iodo-1-methylphosphirane,N,CP1C(I)C1Cl,"InChI=1S/C3H5ClIP/c1-6-2(4)3(6)5/h2-3H,1H3",InChIKey=IOBYMJZELYKGBF-UHFFFAOYSA-N,192.5,Pr,   192.50(BP est)    -16.01(MP est)      ----(BP exp)      ----(MP exp)  CP1C(I)C1Cl ,-16.01,Pred,N
C3H5ClIP,ClC1C(I)CP1,11,6,12315,234.401,2-chloro-3-iodophosphetane,N,ClC1C(I)CP1,"InChI=1S/C3H5ClIP/c4-3-2(5)1-6-3/h2-3,6H,1H2",InChIKey=ZDULXJHAYIVJBD-UHFFFAOYSA-N,193.55,Pr,   193.55(BP est)    -16.78(MP est)      ----(BP exp)      ----(MP exp)  ClC1C(I)CP1 ,-16.78,Pred,N
C3H5ClIP,ClC1CC(I)P1,11,6,12316,234.401,2-chloro-4-iodophosphetane,N,ClC1CC(I)P1,"InChI=1S/C3H5ClIP/c4-2-1-3(5)6-2/h2-3,6H,1H2",InChIKey=XHKLGEVURKCVRC-UHFFFAOYSA-N,193.55,Pr,   193.55(BP est)    -16.78(MP est)      ----(BP exp)      ----(MP exp)  ClC1CC(I)P1 ,-16.78,Pred,N
C3H5ClIP,IC1C(Cl)CP1,11,6,12317,234.401,3-chloro-2-iodophosphetane,N,IC1C(Cl)CP1,"InChI=1S/C3H5ClIP/c4-2-1-6-3(2)5/h2-3,6H,1H2",InChIKey=VEYKZPLGHFHPMN-UHFFFAOYSA-N,193.55,Pr,   193.55(BP est)    -16.78(MP est)      ----(BP exp)      ----(MP exp)  IC1C(Cl)CP1 ,-16.78,Pred,N
C3H5ClIP,ClC1(I)CPC1,11,6,12318,234.401,3-chloro-3-iodophosphetane,N,ClC1(I)CPC1,"InChI=1S/C3H5ClIP/c4-3(5)1-6-2-3/h6H,1-2H2",InChIKey=JAAXIOKPCRWJMF-UHFFFAOYSA-N,177.47,Pr,   177.47(BP est)     -7.40(MP est)      ----(BP exp)      ----(MP exp)  ClC1(I)CPC1 ,-7.4,Pred,N
C2H2Br2FP,PC(Br)=C(Br)F,8,6,12353,235.818,"(1,2-dibromo-2-fluorovinyl)phosphane",N,PC(Br)=C(Br)F,InChI=1S/C2H2Br2FP/c3-1(5)2(4)6/h6H2,InChIKey=XVDGQBLRABPSPS-UHFFFAOYSA-N,183.07,Pr,   183.07(BP est)    -24.53(MP est)      ----(BP exp)      ----(MP exp)  PC(Br)=C(Br)F ,-24.53,Pred,N
C2H2Br2FP,PC(F)=C(Br)Br,8,6,12354,235.818,"(2,2-dibromo-1-fluorovinyl)phosphane",N,PC(F)=C(Br)Br,InChI=1S/C2H2Br2FP/c3-1(4)2(5)6/h6H2,InChIKey=JBEXMPWAPOTDFY-UHFFFAOYSA-N,183.07,Pr,   183.07(BP est)    -24.53(MP est)      ----(BP exp)      ----(MP exp)  PC(F)=C(Br)Br ,-24.53,Pred,N
C2H2Br2FP,FC1C(Br)(Br)P1,8,6,12355,235.818,"2,2-dibromo-3-fluorophosphirane",N,FC1C(Br)(Br)P1,"InChI=1S/C2H2Br2FP/c3-2(4)1(5)6-2/h1,6H",InChIKey=DTCNLMDVZAMWPR-UHFFFAOYSA-N,154.12,Pr,   154.12(BP est)     -4.11(MP est)      ----(BP exp)      ----(MP exp)  FC1C(Br)(Br)P1 ,-4.11,Pred,N
C2H2Br2FP,BrC1C(F)(Br)P1,8,6,12356,235.818,"2,3-dibromo-2-fluorophosphirane",N,BrC1C(F)(Br)P1,"InChI=1S/C2H2Br2FP/c3-1-2(4,5)6-1/h1,6H",InChIKey=WYEACTMDULMBSW-UHFFFAOYSA-N,154.12,Pr,   154.12(BP est)     -4.11(MP est)      ----(BP exp)      ----(MP exp)  BrC1C(F)(Br)P1 ,-4.11,Pred,N
C2H5Br2OP,BrC(POC)Br,11,6,12361,235.843,(dibromomethyl)(methoxy)phosphane,N,BrC(POC)Br,"InChI=1S/C2H5Br2OP/c1-5-6-2(3)4/h2,6H,1H3",InChIKey=UGSUNJBVXBGFPU-UHFFFAOYSA-N,177.18,Pr,   177.18(BP est)    -14.62(MP est)      ----(BP exp)      ----(MP exp)  BrC(POC)Br ,-14.62,Pred,N
C2H5Br2OP,O=P(C)C(Br)Br,11,6,12362,235.843,(dibromomethyl)(methyl)phosphine oxide,N,O=P(C)C(Br)Br,"InChI=1S/C2H5Br2OP/c1-6(5)2(3)4/h2,6H,1H3",InChIKey=MPUSZCLFBXPZJI-UHFFFAOYSA-N,211.73,Pr,   211.73(BP est)      1.85(MP est)      ----(BP exp)      ----(MP exp)  O=P(C)C(Br)Br ,1.85,Pred,N
C2H5Br2OP,O=P(CBr)CBr,11,6,12364,235.843,bis(bromomethyl)phosphine oxide,N,O=P(CBr)CBr,"InChI=1S/C2H5Br2OP/c3-1-6(5)2-4/h6H,1-2H2",InChIKey=PKBZJFXMZDSXCC-UHFFFAOYSA-N,223.24,Pr,   223.24(BP est)     12.71(MP est)      ----(BP exp)      ----(MP exp)  O=P(CBr)CBr ,12.71,Pred,N
C2H3ClIOP,O=PC(C)(Cl)I,9,6,12381,236.373,(1-chloro-1-iodoethyl)(oxo)phosphane,N,O=PC(C)(Cl)I,"InChI=1S/C2H3ClIOP/c1-2(3,4)6-5/h1H3",InChIKey=USBMMKFXJWEQLM-UHFFFAOYSA-N,202,Pr,   202.00(BP est)      0.10(MP est)      ----(BP exp)      ----(MP exp)  O=PC(C)(Cl)I ,0.1,Pred,N
C2H3ClIOP,O=PC(Cl)CI,9,6,12382,236.373,(1-chloro-2-iodoethyl)(oxo)phosphane,N,O=PC(Cl)CI,"InChI=1S/C2H3ClIOP/c3-2(1-4)6-5/h2H,1H2",InChIKey=HSWVZULQTLCNMV-UHFFFAOYSA-N,220.24,Pr,   220.24(BP est)     -3.29(MP est)      ----(BP exp)      ----(MP exp)  O=PC(Cl)CI ,-3.29,Pred,N
C2H3ClIOP,O=PC(I)CCl,9,6,12384,236.373,(2-chloro-1-iodoethyl)(oxo)phosphane,N,O=PC(I)CCl,"InChI=1S/C2H3ClIOP/c3-1-2(4)6-5/h2H,1H2",InChIKey=NMBWMKRWNDAQKB-UHFFFAOYSA-N,230.46,Pr,   230.46(BP est)     -0.30(MP est)      ----(BP exp)      ----(MP exp)  O=PC(I)CCl ,-0.3,Pred,N
